,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11614,-2.9243982,1.8662089,-0.51353407,-1.3891509,-0.5354542,3.464404,1.4702064,0.120136335,2.0430527,-4.6311927,-4.007392,0.9964957,-0.06632188,3.408123,0.11539246,1.6073049
68453,2.8246062,0.06398344,-2.4960508,-2.0947797,4.0017266,7.723695,-3.8615937,0.7737025,0.5003323,1.9417473,-3.029704,-2.521134,-0.097256675,-3.3554292,-1.4505503,3.3895113
5343,6.7836185,-5.253708,-4.16206,-5.684006,6.405066,-3.431026,0.9382011,0.81460714,1.5652305,-2.9522986,2.7874722,-0.8578018,-0.80713636,-4.656569,-2.3553522,1.5905824
59016,3.0440195,-1.6788976,2.1549854,0.9795136,1.3190768,3.9200563,2.6408272,0.27047253,-4.0990243,-2.2460918,-1.9270762,-0.29500312,-1.327318,2.399428,0.395677,0.29375908
24697,1.7289102,5.048505,-0.61155826,-2.9862518,-1.4160912,5.483391,5.1659217,0.55233175,2.5607111,-1.7624466,-1.86051,2.189979,-2.1661413,2.936463,2.3840802,1.4689311
72357,2.9303958,0.48363978,0.6653826,1.5153534,2.468874,6.2581496,2.9310124,0.8197067,-4.4827456,1.0212369,0.13307747,1.64902,1.1788824,2.398431,-1.0476385,0.59018236
71200,0.7626052,0.5179339,3.8243725,2.0104737,-1.8881885,3.2349987,-0.93393666,-1.1790171,0.169368,-1.5744605,-1.7337009,-0.086902946,1.263502,3.8672366,3.3801224,-0.5495581
9158,2.7295883,-0.5514446,-0.07055338,2.8401976,1.3036965,-1.2326089,3.2161436,0.74322593,-3.5361187,-7.0069904,1.6753335,1.8384308,1.4852551,-1.037614,0.7694582,-0.505431
6309,2.1576235,0.9837815,1.3605894,1.1452525,-1.0877224,-0.5414944,2.7528741,-0.38902614,-0.8300433,-6.428414,-0.5955235,-0.15867062,0.33399186,0.57257307,3.8896964,-0.8186931
26212,4.822301,-3.0846155,-1.4783971,-0.7900762,4.850912,4.581851,-2.9114964,0.85562295,2.0704014,-2.6205087,-2.8484397,-3.2474544,-1.8154196,-5.356653,5.875904,1.3527614
64136,-0.12409684,4.7062497,-1.0456499,0.4531774,-0.7556415,8.225399,0.47963804,1.4069993,-0.34529293,-2.7045884,2.5481305,1.1309443,1.1505237,1.7296586,-2.1616256,0.4623152
24387,-2.3642216,6.2152867,-0.21259768,-7.2574134,2.8357744,4.243678,-13.133751,-1.8485408,-1.5651822,4.6770773,2.7046344,-0.2580423,-0.29400864,-10.187199,1.4285395,-1.7146319
15812,-0.29532608,2.5837948,-6.9586306,-11.588644,2.5554152,-2.6837955,-4.4832296,4.2250752,2.8396416,1.5929978,-12.859321,0.6123507,-0.7805662,-4.108895,-6.71928,0.79423374
57130,-1.368416,-0.6432928,-0.27236128,1.3098567,2.4309416,6.5070457,0.7154036,0.6180188,-3.051591,-1.6101456,-1.936233,0.17493886,1.4962873,2.8269556,-2.8143795,1.2425743
9468,0.7717839,-0.5689182,0.5291617,0.15151535,-0.021436073,0.72347754,5.617728,-0.6381029,-1.7291901,-3.6433325,-2.879708,2.0246496,0.49056563,1.6177306,-0.8319777,1.0644547
8721,-0.79565376,-4.544519,3.119772,1.5815191,0.27329832,-0.7036248,-1.5405561,-2.098573,1.1674984,-3.475394,0.8797565,0.49580798,1.4827038,1.6418047,0.14771228,0.3014503
50440,3.8523798,-0.7384018,-3.290676,-0.9199694,6.4020576,5.6498666,-4.3163447,2.6938117,-0.5620001,1.5865457,2.3745763,-2.2142942,2.4776306,-5.1397614,-2.8214753,1.811576
17843,4.9881153,0.19695386,-3.867957,-5.0109124,2.5803783,0.52335346,2.327056,0.8040644,0.05456135,1.4670061,-3.1416314,2.5455544,-1.2031453,-2.848638,2.8799207,4.2800994
49727,-0.14723389,1.1698387,-0.268667,-0.54787725,1.3601044,2.092692,1.3901833,1.4294966,-5.647474,-3.5278454,0.20219448,0.056450635,-1.0601735,1.2905854,3.484493,1.8700293
20091,2.8417032,-2.298715,1.9466339,2.1751165,-0.44134036,-2.5722246,4.366011,-0.6027168,-3.1690772,-5.043966,1.1427546,1.6973984,1.6690981,0.59896415,0.18351792,-0.9230303
21968,-1.0728703,1.9863479,-2.5068378,-0.59272736,1.3865997,4.033746,1.9796045,1.0593867,0.42151582,-2.9556928,-3.8017483,2.5417063,-1.2317333,-0.10969329,-0.51334435,2.4333434
25437,-1.7711717,0.58638227,0.62819713,-0.16342768,-1.9787974,0.3178867,3.0538335,0.26382846,-0.38949,-6.0551553,-1.7826103,1.3236274,0.40125906,2.304481,-0.38883975,0.7490143
10061,0.44639808,-0.5984806,-5.0027895,-7.6637106,3.1714487,-6.012227,2.4886618,2.7709272,0.68208367,-0.5164559,2.198194,3.8228164,-0.3129852,-4.0440927,-3.8927212,5.0019827
32529,1.470605,-0.12869728,-1.138062,-0.6003777,2.1933546,3.6341352,6.3492537,0.79178363,-2.0387428,-0.79789186,-3.4343371,1.8667215,-0.6044471,1.2104056,-2.3024862,2.088339
77842,3.0640035,1.4119914,-3.653332,-5.6418037,3.234404,5.87792,-6.5007224,1.4549962,1.1749208,2.4000263,-3.1406136,-2.1604922,1.9349706,-1.5555671,2.4678304,3.0536294
25740,-1.551479,-5.085357,3.9607484,1.0636451,0.06565099,-1.3276166,-0.2671761,-1.7767198,-0.52601844,-0.91672206,-0.36931604,0.7424102,1.2702166,2.9581676,2.1710594,0.73239833
58131,-1.7440406,-2.0490358,0.07174288,1.0733793,-0.05598644,3.0842273,2.3636415,0.7528597,-2.5706608,-3.2284894,-1.4297123,1.6642579,1.4043763,3.6328852,-2.4447541,0.92906654
10444,-0.29155746,0.9167477,-1.1123645,-1.9082677,0.7838455,0.75170034,4.465701,0.9255307,-3.2742991,-2.3959098,0.28275353,1.9676855,-0.66334826,-0.14415143,2.5421696,2.0926964
15026,-1.8973475,2.6894178,-3.7405183,-2.0215173,2.5105283,-1.9362904,4.239146,1.027515,1.2777503,-0.96244144,3.6358037,3.9462764,-1.6286404,-6.1991982,2.726334,0.53260356
22918,-1.1281904,0.6513437,-0.5206164,0.9754967,1.4664998,1.3548099,0.66998553,0.29298893,-0.82936305,-5.0668015,1.8464398,1.149683,1.1139045,-0.742397,2.422991,0.45652634
68350,-1.2699808,0.49536198,-3.2684925,0.044516265,3.986237,8.816055,-1.405917,0.9391792,-0.44255862,2.437202,-3.4667456,-0.9273069,-2.1699927,-1.4808669,-0.0068279095,2.244777
83182,1.6706936,0.8036334,-3.4801693,-5.6033745,5.307608,3.121392,-4.6425233,1.2311714,-0.6022877,3.2405002,-2.2777886,-1.8248912,2.6077552,-1.9562211,-1.8293827,5.421289
58862,-0.51379764,1.1159807,-3.362359,-3.2740893,-0.5174554,8.199828,1.597463,2.4769382,4.411111,-0.6321877,-4.4158845,0.9229897,-1.2384118,-1.1326435,-3.539646,3.2788355
24114,-2.9106936,4.066665,-0.1959128,0.7393416,3.9137688,2.572824,-2.2107275,-1.8105152,-0.40149146,-0.7024057,5.1451154,0.7215185,0.12845339,-5.947228,6.5260863,0.38439232
59201,0.4198083,3.3583481,-1.4130083,0.06383151,0.46754345,8.147527,3.2649124,1.9171759,-0.9470083,-0.5959724,1.8341876,1.5227495,0.43944523,1.3373214,-5.362445,1.2508012
90115,-4.712275,2.4327223,-3.6624632,-0.59597826,1.1675677,8.84421,-0.044875935,1.0278516,2.5812716,2.4598532,-3.1104314,1.3013664,-2.3384955,0.2170423,-2.6518748,2.97187
14497,-3.2993844,-0.12235901,-3.6441112,-1.7091589,1.7179294,1.5289296,6.1097045,2.4371727,-0.7375095,-1.5715694,-6.3226895,1.1713431,-3.3318462,-0.23633203,-2.576123,2.626065
6911,-3.3226998,1.5462434,-1.5294132,-2.0797946,0.58866036,1.1215199,3.6859865,1.4601935,-2.0481951,-0.7102126,1.7027541,5.3673882,0.18137644,-0.5577404,1.0196041,2.5583513
76262,-2.8072352,0.30479303,-0.2961438,-1.7466412,0.8932073,1.8510339,2.1491768,1.0183183,-5.5786514,-2.15775,1.9658638,1.2997532,0.25242558,1.6166351,1.6895225,2.0165224
78505,-0.39095816,2.307553,0.3046139,0.37338376,0.24584249,1.5043417,0.45114928,0.50414383,-0.20432404,-5.0603795,5.3343916,2.106479,2.3682864,-0.6466483,3.5314062,-1.1275562
27109,-0.5497659,0.83152515,-2.842341,-6.3617735,-2.3493197,8.019067,0.732765,1.9102707,7.969711,-0.10236481,-0.5692955,1.3770531,-1.6582791,0.39770284,-2.9264553,3.9685643
6824,-0.55393696,2.2167287,0.5177405,-7.0105987,1.6719892,1.1262822,-5.3500504,-2.471606,5.163599,0.19649193,-0.9666393,1.286396,-0.29992566,-6.951917,10.155116,1.7818149
13767,-2.5182216,1.0434031,-4.156641,-2.8043246,1.601255,-4.2406225,6.2368875,3.333891,-1.9729786,-3.6284606,4.413258,4.53394,-1.6771151,-3.679596,-0.74145514,2.2394578
1882,-0.5414446,2.217198,0.07368456,-1.6213143,-0.7374226,0.84399337,1.8233911,-0.05120374,0.41821125,-5.8933473,1.2042272,2.5378597,-0.30599815,0.30815998,2.24132,1.2301699
68,3.8114984,-0.1863786,-1.4118433,-6.0437064,1.9763938,-0.4506678,-2.3051283,2.437291,2.5620527,-3.030836,-1.6585009,-2.981772,-4.2000217,-4.753508,7.4370294,1.6430587
55659,2.4610546,1.9134681,1.1217896,1.0367262,-0.26481682,7.102906,3.343927,0.37936214,-1.9614763,-0.760442,1.4147873,1.6547192,1.3136138,3.2019615,-2.536928,-0.03317528
18473,-0.29498014,2.2865465,-0.38297305,-0.49958533,1.6575687,6.249551,0.626843,0.14993395,-1.3189036,0.56810915,-2.752454,1.0076222,-0.6443399,2.5988047,4.8734965,2.4024312
72426,0.33789542,1.0413331,-1.8945048,-5.417681,2.7403345,2.449584,-2.6974342,1.5383979,-3.3812785,7.25627,0.30202532,-1.9700404,-1.5453093,-1.919985,-0.022402722,6.2312527
72270,4.1054773,0.2532426,-3.4428413,-3.5302591,5.210584,1.3494555,0.5768308,3.7899177,-5.8060884,5.2065845,4.4448934,0.5498918,1.1686532,-3.964913,-4.459731,4.193078
6594,2.570914,0.9392487,-5.0961137,-7.7046027,1.517959,-1.6498483,2.1853144,0.5410192,0.52658576,1.3064035,-4.2532706,0.9659413,-5.29923,-0.40861365,-4.650286,4.0052805
5601,-2.0207374,-3.262513,3.8696814,0.24486926,0.746487,-0.3028713,-2.4413207,-2.5307148,1.9242178,-1.0809112,0.40529287,0.29167464,0.898013,2.0562692,0.96534574,0.4783669
11923,4.527078,0.97677416,-5.6293287,-7.8672614,3.9125936,-3.2308288,-1.054863,1.5577283,-1.5761101,1.2013373,-4.820743,-2.1134775,0.06601094,-5.7998857,-9.302143,3.7846282
7223,6.338299,-1.8319211,-3.7458858,-6.917037,4.886095,-2.5032191,-4.2721887,0.64191496,-1.179786,-1.7559023,-4.8103404,-4.571281,-1.7268982,-5.115086,3.0549886,2.0415502
17053,-1.7289537,0.9442425,-0.9120371,-0.6765362,0.17308104,-2.2726338,4.792009,1.4363428,-1.073133,-4.1703534,4.3307824,4.6844816,1.82525,-1.8976254,-1.0414233,-0.045356203
3683,1.3279827,3.2582457,-7.480246,-12.086032,2.1931067,-7.9804897,-4.4255137,2.2082365,0.80592996,0.37081772,-2.535379,0.621132,-1.1175475,-5.272289,1.3123515,4.674242
53048,2.2293637,-1.649592,1.0925981,3.072745,0.62687165,2.3857841,3.70338,-0.5325451,-1.4211227,-4.084114,-0.38600877,1.7109638,1.8369489,1.5594895,-3.9714067,0.095079556
31439,5.2909284,1.2067997,-2.9231079,-1.7360859,1.392823,2.898724,1.5195836,1.7985097,-0.057282563,-1.7315351,-0.9130223,1.0667013,-1.5610657,-6.05279,4.85085,1.5673794
21926,-3.632967,2.6305177,-1.8453637,-2.5093718,1.0836744,2.0201967,1.1802362,0.9393234,-0.07644181,-1.7359511,-0.6681506,1.2236212,-3.5396519,-1.4562348,4.6272244,2.5222132
90607,0.56017923,0.33996814,-0.10378222,1.1563983,3.5769992,4.692931,-2.5588737,0.6837983,-3.4088655,-2.8149402,1.7093627,-1.0126811,-0.50845224,-0.74826425,5.1221833,0.7145259
73722,0.8277958,-0.8245219,-0.2765882,1.1551418,3.3386533,4.7665524,4.842196,1.2982626,-4.2088566,-0.31505108,-1.9358644,0.5844462,0.66278625,1.3160185,-4.1584067,1.4454827
15902,-0.96570444,-0.22479023,-4.297202,-0.58157486,2.2405577,3.733032,2.1956034,0.9028347,0.83933944,-1.2514573,-4.1779447,2.5649624,-3.0028303,-2.2820191,-1.2655145,2.992932
8369,0.12973788,1.9994373,-1.4279822,-4.467807,1.7901009,1.5052512,4.535131,2.7358017,1.659025,-7.3707647,1.4940479,0.8072355,-4.0339327,2.331717,4.480313,-0.5661846
9296,0.28470293,2.3629243,1.6426768,-1.164362,-1.7429583,3.338685,4.1567283,-0.96903086,1.2097803,-2.693529,-2.916528,1.3916637,0.14019637,3.6310875,1.9097071,0.8977127
52695,0.16815096,2.5418746,0.3116585,-1.1434672,2.07468,5.0985494,1.0140879,0.9352922,-4.979813,2.640108,2.296155,3.0521996,0.088687,-0.37463555,4.7036424,1.6811134
23024,1.6064638,-1.9907434,-6.9276915,-9.013222,1.1398276,-1.7411039,-2.407178,-0.45665857,3.7955937,-2.4304042,-6.633063,0.76118314,-4.894248,-0.32914558,0.72765493,3.5926425
88961,-3.4170437,0.6781591,0.4886568,0.20042574,0.56890863,2.8533688,0.35970837,0.64484227,-1.8869685,-1.4478277,4.7405076,2.3134277,2.7727323,2.7737436,0.941079,0.17965792
10344,1.4637644,0.64103293,2.6803389,0.966726,-1.7277719,0.8332508,2.246049,-1.1911862,-1.4668835,-5.568293,1.2241807,-1.3787328,0.9701396,2.8020132,4.51854,-2.0749037
12984,1.8170801,-0.7163144,1.6303617,1.7841499,-0.32026505,1.2159086,0.78322357,0.54460764,-3.5441256,-6.826616,-1.399634,-2.4916375,-0.72482175,1.6097429,1.6301253,-0.05233969
55678,-2.7743304,0.91099215,1.5079403,0.9505697,2.5011606,3.8715444,-1.1573241,-0.12615786,-3.2229195,-1.29798,4.764468,-0.30432445,1.9078665,0.030603347,2.2014883,-0.44017717
7908,-1.2887106,4.9784255,-2.588354,-8.11955,-0.05964107,-2.4436104,0.51009095,0.17678426,2.1629894,1.688956,3.502276,-0.32455328,-0.49356797,-7.245488,8.470751,2.7005844
1369,0.6378426,0.35612565,-3.2993135,-5.952436,3.0739892,-3.8555448,1.1818441,3.498203,2.935707,-2.1220803,3.5679054,5.0655155,0.3126743,-4.3449407,-4.815338,4.2965536
20460,2.2983477,-0.049735527,-2.0520477,-2.9693496,5.5681024,3.0166652,-6.840384,-0.860793,-0.6728385,1.2933805,0.17905617,-3.502972,0.20359026,-10.777899,6.1954103,0.33914334
24575,-2.229936,2.2010508,1.5283456,-1.1597333,2.9651916,2.2089622,-1.6836557,-2.052,-1.1431568,-1.2273368,1.2517202,-0.43729508,-2.2000315,-2.4765913,10.488362,0.78396654
48910,-1.4697663,0.30190468,-3.5201237,-0.98284096,5.27358,1.5082299,-1.097421,3.9881966,-0.17507094,2.7803285,8.163197,1.612012,3.2961454,-6.5437055,-8.342786,3.719759
31723,-1.2229626,1.2702484,0.5759152,-0.31471163,1.7031019,1.3421556,0.7137738,-1.0309806,-2.0656238,-1.6453328,1.5757405,1.7974833,0.059284147,-2.1342113,5.095301,1.7104641
80015,1.3908395,2.8075233,-1.2981229,0.2680517,2.4881938,7.26295,1.0803698,1.495177,-3.446271,2.3757532,-2.0881634,1.3860148,-2.0408356,0.9648428,3.8659132,2.264766
31514,-1.1629059,2.3680203,-0.8593328,-1.0313818,0.86024815,2.563992,3.9885824,1.8574526,-4.2185893,-1.4652824,0.066844456,1.0198349,-1.1109817,-0.30283913,1.3174973,2.3888223
96260,1.0773096,3.7309442,-2.346217,-2.9159875,3.0287757,7.0787992,-6.177919,1.088854,-1.8945576,6.803646,2.9411004,0.72904706,1.4919304,-2.3627853,2.4561055,4.4055285
83962,-4.2156835,5.6212354,-3.7330313,-4.7437234,3.7083225,1.6249934,-7.6271863,-0.77884704,-1.054365,6.6947575,1.7588233,-0.4465939,0.53733027,-5.1252456,1.8356156,5.295528
70259,-3.6135714,0.2168811,-3.5964994,0.87850046,3.60591,4.751449,-1.4336412,2.4695864,-1.499089,-0.94614494,2.3677804,2.3565462,-2.0242593,-2.7952404,-1.828783,2.2862432
59765,0.5402372,-2.0876896,-3.4019704,-6.0787044,0.99826837,2.9926908,0.9043489,1.5592501,-0.0700776,3.5622332,0.9618869,1.0866734,1.8111539,-5.2890763,-2.4805756,3.6837008
404,2.7255144,-3.0903344,3.0651536,0.85811776,-1.8897285,-2.716164,2.5634282,-2.3247912,1.9926412,-4.4489155,-2.4367473,1.2303599,0.6601419,2.19677,1.0733249,-0.44850546
10315,1.5544473,2.5603766,-3.5848792,-1.9618387,1.2063323,-1.1202909,5.7096047,1.6459198,-0.8687199,-3.6872773,2.6591947,5.3773093,-0.031090695,-2.374994,1.6812663,1.2794064
1795,1.1535202,1.7969235,-4.1152105,-0.9159268,2.1098857,2.9529173,2.7892325,0.30923262,2.8340645,-3.4782846,-1.8939465,2.5425928,-3.4350426,-3.9779747,-1.7959504,1.4757397
10380,-3.4085815,-0.1605385,-3.7818217,-0.70367616,3.0486186,-0.5508825,6.1641684,2.4906545,-2.3010192,-0.55821955,2.0591257,1.0377269,-2.515951,-5.281775,-3.7365608,2.3741148
26316,1.6194075,1.0954764,-0.6467026,0.124462515,1.8361847,-2.23123,3.461066,1.0749949,-2.1884089,-4.1780734,5.1562343,3.1721911,1.3794118,-3.2340894,2.665881,-0.6069614
1967,0.71648735,2.8366933,-5.04399,-7.8316007,-0.93163055,0.5263081,-2.8227224,-0.07033694,5.081013,-2.1473093,-5.758921,2.0690122,0.40238228,-4.395964,-0.5576632,1.8138276
98573,-3.8428686,9.218532,-2.7856638,-7.920625,5.243369,-0.21529858,-10.030451,-0.8857528,-6.076816,7.403911,4.850696,-1.2049879,-3.2307093,-7.769206,-0.99795127,2.393891
96928,1.5428954,-4.455931,-2.5665908,-2.0128167,4.189477,3.8985226,-1.4852825,2.5269568,0.57433075,-0.855602,1.3386034,-1.0039296,3.4552982,-6.9464684,-4.95729,2.3721323
25775,2.0499637,1.1247314,-4.4882154,-4.733442,0.79170966,1.2685195,-2.5917673,3.582494,7.068394,-9.135529,-1.4442494,3.3521545,0.2797082,-6.3277373,-3.2278764,-0.43716604
1807,-1.1489673,-0.30991262,-0.09355734,0.9959051,-0.6324298,1.9035774,2.3546665,-0.35565302,-0.9396402,-5.2306833,0.60564774,2.8937514,1.8987072,2.3219748,-2.0955918,0.45543656
26344,-0.8730813,-0.20317453,-1.4035666,-0.8013906,0.518229,-1.3957418,2.599565,0.29488364,-0.6121493,-5.9175467,1.5737954,3.0505395,1.1596694,1.2394781,3.1957715,0.60208565
22035,0.18762699,-0.97888964,0.6268099,2.6235187,-0.13105184,-0.13509552,1.0908529,0.1503315,-1.4078696,-6.7506223,3.0261073,0.60760987,1.9000676,0.74764127,0.3901635,-0.44455278
44036,1.8353034,0.80025995,0.5653282,0.12567216,2.1689334,4.121232,3.0587177,0.9705204,-6.7228265,1.1834307,1.8574588,-0.00092867017,-1.1301761,-0.38319212,2.9228003,1.4941897
32675,0.34673485,-0.1134302,-0.5436328,-0.7372698,1.0680737,3.1844027,4.7954497,-0.11495216,-1.600405,-2.5969696,-3.688722,1.5580193,0.11735296,2.3829365,-0.86314285,1.9298574
72517,-2.7758,3.5583491,-2.8305984,0.6299752,3.4538312,3.7301135,-2.1933658,1.4412947,-0.36684018,0.16698894,7.4056253,2.5556226,0.35511735,-5.2204723,3.0399318,0.8370276
24386,3.6863568,0.06773928,-6.9236813,-9.350274,5.6382513,-4.1777396,6.3154993,4.0255294,1.9774728,2.6289105,-6.756913,-1.4106423,-2.2091208,2.3750567,-10.608313,5.5851703
79851,1.9996016,-0.30597198,-4.8004904,-3.2786665,5.569465,4.1345015,-3.924998,2.394212,-0.42450753,0.38002065,-3.964129,-1.1657714,-0.6758957,-1.1601282,-6.5581136,3.7131362
1914,-1.0140134,-0.057557125,0.7578774,0.9925701,-1.0868478,-1.427756,2.3394015,-0.091417685,-2.1042452,-5.851461,2.5194058,1.5911078,0.6846066,0.73138314,0.65140164,-0.7000169
8984,5.46066,1.9695777,-1.6368364,-9.199799,2.967721,-1.7663746,1.1594226,0.8539968,1.4331903,2.055209,-0.961629,0.50340813,-1.3559713,-0.8945331,6.795263,4.3041406
23147,-3.3550305,-0.29074752,-0.42193913,-0.27392742,0.4681371,0.36203182,1.1056876,1.0443571,-2.6560752,-4.522139,0.8861309,2.075735,-0.17238016,-0.04571259,0.5443431,1.6381991
8451,-0.9755803,0.04789647,-1.1346304,-1.7165678,-0.7000026,-0.28504258,4.415499,0.18988188,-0.4005354,-4.831265,-3.9137635,3.6043,0.05618803,2.773811,1.572897,1.4378207
59381,-2.6141098,7.3845096,0.49857393,-6.1655912,4.761044,5.2553287,-10.214907,-1.5753092,-1.6905909,8.287723,7.1352353,1.0101222,-2.657833,-3.3931327,2.8310237,0.8750619
66280,-0.12529084,1.3840482,3.3100226,2.9336886,-0.5857148,5.3641667,-1.1921933,-0.27615193,-2.2208147,-0.15078977,1.4234953,-0.5044308,2.4962437,3.1258352,3.5090737,-0.7075402
66574,0.5483995,-0.21424055,-3.0688314,0.62387353,4.136431,5.6994486,2.0844092,1.4355788,-1.3625008,1.6785586,-0.8127078,1.014218,-1.8803489,-3.323754,-2.2611234,2.1005318
42141,-2.387452,2.3779967,-2.7332492,-1.0363102,2.109116,6.670174,-0.5516589,0.46492693,1.9327893,-1.2091931,-3.2883177,2.464867,-2.4338915,1.1020222,0.12676507,2.5498471
79677,-0.18863587,0.44886994,-1.555892,-0.41369635,2.653798,2.068873,3.7191231,1.8202698,-4.9024715,-0.8481684,2.7084713,3.0116622,-0.78682315,-2.3088322,0.13640626,2.0762317
32013,7.1902943,-0.633381,-2.7625694,-3.2044914,4.0723586,1.8914515,-0.8920543,1.8389722,3.0713038,-2.0508592,2.7912579,0.8317945,1.6745524,-4.3502946,2.6358488,1.8637465
1987,0.4215186,1.6885481,-1.4447651,-0.9761422,0.49447516,1.7863073,3.1975024,-0.111499056,1.2458761,-5.807633,-5.3827972,0.047492664,-1.1984264,0.6699716,1.8815942,1.6477684
48882,1.4911958,-2.2401016,-4.7686944,-4.1449113,4.3447375,1.5865953,-1.6281499,2.2938828,1.6697034,-0.44414476,-0.0015414134,2.9926288,-0.28473964,-1.7745476,-4.1113715,4.5322723
11186,0.54318243,-3.797537,3.096939,1.624371,-1.0863534,0.8993015,0.20381351,-1.8809905,0.42255396,-2.299583,-3.095811,-0.8711474,0.48889515,4.3559146,0.84613854,-0.10029857
71811,3.0580008,-1.2350552,1.0551643,4.103805,2.83952,2.3188748,1.5934231,0.7129909,-4.419196,-2.5934405,3.430406,2.7051156,2.0250485,-1.1243913,-2.4779465,-0.75650483
4096,4.727753,-0.13706625,-3.9734645,-3.6896148,2.404203,-0.11321144,1.3059369,2.2429283,4.817428,-3.1850715,3.2392623,2.7174613,0.70843697,-5.7764406,3.539063,1.980006
65611,-5.2521353,3.035072,-0.6765239,-1.1568553,1.2001444,6.650441,-0.8322678,2.042398,-1.1422676,2.3171813,-0.13020712,0.85504186,-2.7001216,0.12464169,2.613263,3.459029
96975,-0.3101913,0.57852244,-2.6062064,0.85351914,3.9390516,0.85503846,4.1382895,2.662379,-5.736399,-1.2772377,3.3774397,2.0720456,-1.5988829,-5.908624,-3.0937512,0.5497218
79016,2.2645466,3.1266706,0.92958146,-0.376718,-1.7843599,6.2419906,3.0933952,-0.063396856,1.294559,-3.4890327,-1.9560516,0.71056366,-0.17148753,4.207792,0.72846663,0.080763206
65411,-0.9454337,1.2831264,-4.0713267,-6.257958,5.1984696,3.490478,-1.4244045,1.0698423,-0.7103971,7.5699964,-4.9470673,-3.472391,-0.22139002,2.7470436,-7.255638,6.9457474
22134,2.0322208,-1.7347717,-1.6910268,-0.946263,3.9403954,1.6514059,8.203705,1.3052967,-1.0300812,-3.2779284,-5.416764,0.26672906,-1.8610623,0.8483469,-5.880962,0.32004222
86415,-3.1240587,3.4543076,-1.3615967,-2.60447,0.3391407,5.4500837,2.9108658,2.9724267,2.998468,0.65643096,2.4483626,4.5781093,-1.7602012,0.7454631,1.8139678,3.3300579
3145,2.030352,-0.7254391,-2.415336,-3.909577,1.5990887,5.337113,2.1288114,1.2732806,3.1749191,1.5714793,-6.9493146,1.7226157,-3.0861228,-0.25816816,2.6148047,3.5659919
86270,-3.4231002,3.22662,-0.1684661,-0.09876187,0.32935977,2.1914873,-1.4007715,1.0337962,-0.80696344,-3.1325798,6.8683057,2.3474948,2.7261503,-1.627305,2.639211,0.050183486
80737,1.0573388,1.7971715,-4.44399,-4.7687755,2.1357749,4.9041934,-0.21611471,3.46205,-0.04665285,2.5367298,5.346525,1.9067268,1.2688808,-1.4308563,-8.5597925,4.677494
20028,-0.74307793,0.7038897,-1.8988492,-0.07548943,1.3950264,0.60170597,1.9175552,0.36769244,-0.44877878,-6.1275268,1.2007043,1.8341173,0.7225238,-1.4096364,1.7522477,1.225338
63103,-0.87032276,-0.5799013,-1.6445134,-4.688948,1.4046668,4.201173,3.832698,2.0089507,0.30198926,6.78892,0.42977262,1.227424,-1.0714055,0.078877866,-2.0333633,7.1523423
25634,-0.17121711,-3.5474865,-3.2823267,-6.42226,2.6583617,3.4018533,5.999278,2.3722484,7.167623,0.62944734,-8.755767,0.4740711,-1.9257313,2.4256892,-5.1665406,3.2327058
24896,-2.3761108,-2.0504258,-4.0573997,-1.1769702,3.7996793,3.2842355,3.2231872,1.9392511,-0.1995765,-3.1755402,-3.7905712,-1.812701,-3.9404535,-3.7475421,-7.525099,1.5486238
29630,3.0976655,0.61934817,2.917933,2.1378422,-1.3942899,1.6671752,2.7994,-0.5248803,-3.1274614,-2.1107066,-0.11032942,-0.5909077,0.7032567,1.14736,2.6386123,-0.30634686
50004,-1.905691,-1.434366,-4.3472037,-1.4441421,2.062929,6.478002,2.724994,1.9939332,0.95317554,2.2297888,-7.4839854,0.14645088,-2.461215,-0.29902077,-1.5429394,3.9852931
85853,-2.4887774,-0.2044667,-1.0738606,0.28632015,0.7892753,3.3947258,2.267602,1.4826429,-4.0153213,-1.4940836,2.6121538,3.0601747,1.5884113,0.6477135,-1.5613139,2.2413337
24912,0.51864994,1.2525051,0.69308305,-1.4658697,-0.7680715,2.4710615,4.975596,-0.6514092,0.033324067,-2.4607103,-5.109341,1.1199361,-0.5580711,1.9826117,2.8722408,1.8183779
77471,1.387773,3.8676562,-2.9754436,-5.748991,4.8701596,2.3834758,-8.666,1.2630785,1.0349007,3.8438783,-3.8804102,-4.299094,0.2039213,-1.6862422,1.3669333,4.2249346
13428,3.1126614,0.011087712,-2.5303292,-0.20198041,3.4487276,-0.48585463,5.388039,2.3742597,-5.357657,-2.910246,2.381991,1.3910962,-2.3450494,-3.677507,-0.9737605,1.6768698
77787,0.91936076,0.697358,2.2197084,2.6120527,-0.90109515,2.934824,1.4546057,0.20396627,-2.727021,-2.5762935,0.056181945,0.24266265,1.9781708,2.299469,1.3880346,0.14042173
85769,-0.7572245,2.7033284,0.38024166,0.022368997,0.5467062,2.7957816,0.8228487,0.49018788,-1.6087341,-3.4920971,4.819567,1.365949,1.4892615,-0.7630621,2.9991796,0.20167418
45995,-2.442107,0.85842973,-1.4022993,2.0182867,3.0520716,2.8369427,-1.652899,1.9832444,-3.979003,-3.1171718,5.8732224,2.4112077,1.6878948,-2.8959215,-0.454839,1.1428394
